#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_B	M_i
        2.46000        21.04676        20.19868        20.10200        20.06987        19.90411        19.67802       -25.48549       -26.23796
        2.47000        21.06281        20.21385        20.11227        20.08369        19.91659        19.69191       -25.48224       -26.23470
        2.48000        21.07875        20.22957        20.12232        20.09760        19.92918        19.70643       -25.47887       -26.23134
        2.49000        21.09454        20.24586        20.13217        20.11152        19.94187        19.72100       -25.47540       -26.22787
        2.50000        21.11033        20.26272        20.14181        20.12536        19.95472        19.73541       -25.47183       -26.22429
        2.51000        21.12621        20.28013        20.15126        20.13900        19.96774        19.74984       -25.46815       -26.22061
        2.52000        21.14226        20.29803        20.16059        20.15236        19.98096        19.76464       -25.46436       -26.21682
        2.53000        21.15854        20.31632        20.16993        20.16548        19.99444        19.77999       -25.46047       -26.21293
        2.54000        21.17510        20.33493        20.17944        20.17829        20.00818        19.79573       -25.45647       -26.20893
        2.55000        21.19198        20.35382        20.18928        20.19065        20.02217        19.81163       -25.45237       -26.20483
        2.56000        21.20920        20.37294        20.19958        20.20244        20.03643        19.82763       -25.44817       -26.20063
        2.57000        21.22680        20.39223        20.21040        20.21358        20.05100        19.84368       -25.44386       -26.19632
        2.58000        21.24481        20.41166        20.22178        20.22414        20.06589        19.85976       -25.43945       -26.19192
        2.59000        21.26322        20.43118        20.23368        20.23427        20.08113        19.87592       -25.43494       -26.18740
        2.60000        21.28205        20.45075        20.24601        20.24398        20.09670        19.89206       -25.43033       -26.18279
        2.61000        21.30133        20.47032        20.25859        20.25331        20.11260        19.90822       -25.42562       -26.17808
        2.62000        21.32103        20.48981        20.27141        20.26224        20.12880        19.92432       -25.42080       -26.17327
        2.63000        21.34118        20.50910        20.28461        20.27093        20.14528        19.94041       -25.41589       -26.16835
        2.64000        21.36174        20.52812        20.29824        20.27947        20.16200        19.95651       -25.41088       -26.16334
        2.65000        21.38283        20.54681        20.31235        20.28800        20.17893        19.97260       -25.40577       -26.15823
        2.66000        21.40448        20.56517        20.32695        20.29666        20.19607        19.98869       -25.40056       -26.15302
        2.67000        21.42683        20.58314        20.34199        20.30555        20.21342        20.00479       -25.39525       -26.14771
        2.68000        21.44997        20.60077        20.35731        20.31472        20.23095        20.02088       -25.38984       -26.14231
        2.69000        21.47398        20.61815        20.37275        20.32428        20.24858        20.03694       -25.38434       -26.13680
        2.70000        21.49892        20.63533        20.38817        20.33430        20.26628        20.05295       -25.37874       -26.13120
        2.71000        21.52478        20.65237        20.40348        20.34485        20.28400        20.06894       -25.37304       -26.12551
        2.72000        21.55161        20.66933        20.41866        20.35597        20.30171        20.08487       -25.36725       -26.11972
        2.73000        21.57942        20.68623        20.43376        20.36757        20.31940        20.10072       -25.36137       -26.11383
        2.74000        21.60809        20.70306        20.44880        20.37967        20.33716        20.11647       -25.35538       -26.10785
        2.75000        21.63746        20.71986        20.46383        20.39218        20.35500        20.13210       -25.34931       -26.10177
        2.76000        21.66753        20.73663        20.47887        20.40504        20.37285        20.14759       -25.34314       -26.09560
        2.77000        21.69827        20.75338        20.49394        20.41810        20.39071        20.16298       -25.33688       -26.08934
        2.78000        21.72959        20.77012        20.50902        20.43133        20.40853        20.17824       -25.33052       -26.08298
        2.79000        21.76139        20.78685        20.52411        20.44479        20.42629        20.19336       -25.32407       -26.07653
        2.80000        21.79365        20.80360        20.53921        20.45839        20.44400        20.20841       -25.31753       -26.06999
        2.81000        21.82641        20.82039        20.55430        20.47200        20.46168        20.22358       -25.31090       -26.06336
        2.82000        21.85962        20.83724        20.56938        20.48567        20.47928        20.23894       -25.30417       -26.05663
        2.83000        21.89330        20.85420        20.58443        20.49941        20.49681        20.25442       -25.29735       -26.04982
        2.84000        21.92756        20.87132        20.59944        20.51321        20.51423        20.26997       -25.29045       -26.04291
        2.85000        21.96234        20.88864        20.61438        20.52716        20.53148        20.28565       -25.28345       -26.03592
        2.86000        21.99756        20.90617        20.62923        20.54137        20.54849        20.30132       -25.27637       -26.02883
        2.87000        22.03332        20.92395        20.64401        20.55579        20.56529        20.31694       -25.26919       -26.02166
