# Redshift u-g g-r r-i i-z z-y
     3.940        nan      0.671      0.224     -0.092     -0.033
     3.950        nan      0.679      0.230     -0.092     -0.033
     3.960        nan      0.686      0.237     -0.091     -0.033
     3.970        nan      0.694      0.243     -0.091     -0.033
     3.980        nan      0.702      0.249     -0.090     -0.033
     3.990        nan      0.711      0.256     -0.090     -0.033
     4.000        nan      0.719      0.262     -0.090     -0.033
     4.010        nan      0.726      0.270     -0.089     -0.033
     4.020        nan      0.736      0.276     -0.089     -0.033
     4.030        nan      0.744      0.281     -0.087     -0.033
     4.040        nan      0.753      0.289     -0.088     -0.032
     4.050        nan      0.762      0.296     -0.088     -0.032
     4.060        nan      0.772      0.304     -0.087     -0.032
     4.070        nan      0.780      0.311     -0.087     -0.032
     4.080        nan      0.789      0.319     -0.086     -0.033
     4.090        nan      0.799      0.326     -0.086     -0.033
     4.100        nan      0.808      0.333     -0.085     -0.033
     4.110        nan      0.818      0.340     -0.084     -0.033
     4.120        nan      0.827      0.348     -0.083     -0.034
     4.130        nan      0.836      0.356     -0.081     -0.035
     4.140        nan      0.847      0.362     -0.080     -0.036
     4.150        nan      0.858      0.369     -0.077     -0.036
     4.160        nan      0.868      0.376     -0.075     -0.037
     4.170        nan      0.880      0.384     -0.074     -0.037
     4.180        nan      0.890      0.392     -0.071     -0.039
     4.190        nan      0.900      0.399     -0.069     -0.041
     4.200        nan      0.911      0.407     -0.066     -0.042
     4.210        nan      0.922      0.414     -0.063     -0.044
     4.220        nan      0.933      0.422     -0.060     -0.045
     4.230        nan      0.944      0.430     -0.057     -0.047
     4.240        nan      0.955      0.439     -0.053     -0.050
     4.250        nan        nan      0.446     -0.049     -0.052
     4.260        nan        nan      0.453     -0.045     -0.054
     4.270        nan        nan      0.459     -0.040     -0.055
     4.280        nan        nan      0.468     -0.036     -0.058
     4.290        nan        nan      0.476     -0.033     -0.060
     4.300        nan        nan      0.484     -0.027     -0.063
     4.310        nan        nan      0.492     -0.023     -0.065
     4.320        nan        nan      0.500     -0.018     -0.068
     4.330        nan        nan      0.509     -0.013     -0.071
     4.340        nan        nan      0.517     -0.008     -0.074
     4.350        nan        nan      0.526     -0.004     -0.076
     4.360        nan        nan      0.536      0.001     -0.079
     4.370        nan        nan      0.546      0.006     -0.082
     4.380        nan        nan      0.555      0.010     -0.084
     4.390        nan        nan      0.565      0.016     -0.087
     4.400        nan        nan      0.576      0.019     -0.089
     4.410        nan        nan      0.588      0.022     -0.090
     4.420        nan        nan      0.599      0.027     -0.093
     4.430        nan        nan      0.612      0.031     -0.096
     4.440        nan        nan      0.624      0.035     -0.097
     4.450        nan        nan      0.638      0.038     -0.100
     4.460        nan        nan      0.651      0.041     -0.101
     4.470        nan        nan      0.665      0.044     -0.103
     4.480        nan        nan      0.680      0.047     -0.105
     4.490        nan        nan      0.698      0.049     -0.107
     4.500        nan        nan      0.713      0.051     -0.108
     4.510        nan        nan      0.729      0.053     -0.109
     4.520        nan        nan      0.746      0.055     -0.110
     4.530        nan        nan      0.765      0.056     -0.111
     4.540        nan        nan      0.783      0.056     -0.111
     4.550        nan        nan      0.803      0.058     -0.112
     4.560        nan        nan      0.821      0.059     -0.113
     4.570        nan        nan      0.840      0.060     -0.114
     4.580        nan        nan      0.859      0.062     -0.114
     4.590        nan        nan      0.876      0.063     -0.115
     4.600        nan        nan      0.893      0.065     -0.114
     4.610        nan        nan      0.909      0.068     -0.115
     4.620        nan        nan      0.926      0.070     -0.116
     4.630        nan        nan      0.938      0.072     -0.116
     4.640        nan        nan      0.949      0.075     -0.115
     4.650        nan        nan      0.960      0.079     -0.115
     4.660        nan        nan      0.971      0.082     -0.115
     4.670        nan        nan      0.981      0.085     -0.114
     4.680        nan        nan      0.989      0.091     -0.114
     4.690        nan        nan      0.996      0.096     -0.113
     4.700        nan        nan      1.002      0.102     -0.112
     4.710        nan        nan      1.006      0.108     -0.111
     4.720        nan        nan      1.009      0.114     -0.110
     4.730        nan        nan      1.011      0.121     -0.109
     4.740        nan        nan      1.011      0.129     -0.107
     4.750        nan        nan      1.012      0.137     -0.107
     4.760        nan        nan      1.009      0.146     -0.105
     4.770        nan        nan      1.005      0.154     -0.103
     4.780        nan        nan      1.001      0.164     -0.101
     4.790        nan        nan      0.998      0.173     -0.100
     4.800        nan        nan      0.994      0.181     -0.096
     4.810        nan        nan      0.990      0.190     -0.095
     4.820        nan        nan      0.986      0.200     -0.093
     4.830        nan        nan      0.981      0.209     -0.090
     4.840        nan        nan      0.977      0.218     -0.086
     4.850        nan        nan      0.972      0.227     -0.083
     4.860        nan        nan      0.967      0.237     -0.079
     4.870        nan        nan      0.962      0.245     -0.075
     4.880        nan        nan      0.959      0.254     -0.072
     4.890        nan        nan      0.954      0.262     -0.068
     4.900        nan        nan      0.950      0.271     -0.063
     4.910        nan        nan      0.943      0.281     -0.058
     4.920        nan        nan      0.939      0.289     -0.053
     4.930        nan        nan      0.934      0.298     -0.049
     4.940        nan        nan      0.929      0.306     -0.044
     4.950        nan        nan      0.924      0.316     -0.039
     4.960        nan        nan      0.918      0.326     -0.034
     4.970        nan        nan      0.913      0.335     -0.029
     4.980        nan        nan      0.908      0.345     -0.024
     4.990        nan        nan      0.902      0.355     -0.019
     5.000        nan        nan      0.897      0.366     -0.013
     5.010        nan        nan      0.892      0.376     -0.009
     5.020        nan        nan      0.887      0.387     -0.004
     5.030        nan        nan      0.882      0.398      0.002
     5.040        nan        nan      0.877      0.409      0.007
     5.050        nan        nan      0.872      0.422      0.013
     5.060        nan        nan      0.868      0.433      0.018
     5.070        nan        nan      0.864      0.443      0.024
     5.080        nan        nan      0.860      0.456      0.029
     5.090        nan        nan      0.855      0.470      0.033
     5.100        nan        nan      0.851      0.483      0.037
     5.110        nan        nan      0.846      0.497      0.042
     5.120        nan        nan      0.843      0.511      0.045
     5.130        nan        nan      0.839      0.525      0.049
     5.140        nan        nan      0.836      0.539      0.053
     5.150        nan        nan      0.834      0.553      0.055
     5.160        nan        nan      0.832      0.568      0.058
     5.170        nan        nan      0.829      0.583      0.061
